ID_Venta,Marca,Pais_Origen,Tipo_Carroceria,Tipo_Combustible,Caballos_Fuerza,Precio_Catalogo_Original,Sede,Ciudad_Sede,Precio_Construccion,Precio_Publico,Cantidad_Vendida,Anio_Venta
977,Chevrolet,Estados Unidos,Sedan,Gas,70,6436,Carworld Pacifico,Cali,3600,7460,218,2024-01-01
978,Plymouth,Estados Unidos,Hatchback,Gas,110,5213,Motorcenter Sur,Medellin,3337,6004,205,2023-01-01
979,Mercedes-Benz,Alemania,Sedan,Gas,186,38212,Primeauto Andino,Pereira,30504,48571,31,2026-01-01
980,Peugot,Francia,Sedan,Diesel,98,17159,Velocitymotors,Bucaramanga,11009,21023,176,2026-01-01
981,Plymouth,Estados Unidos,Sedan,Gas,66,6384,Autoplaza Norte,Bogota,4001,7419,207,2026-01-01
982,Subaru,Japon,Sedan,Gas,108,11198,Motorcenter Sur,Medellin,6760,12563,147,2026-01-01
983,Peugot,Francia,Sedan,Diesel,97,16197,Drivehub Caribe,Cali,10623,18231,134,2026-01-01
984,Saab,Suecia,Hatchback,Gas,114,14670,Drivehub Caribe,Barranquilla,10583,17355,142,2025-01-01
985,Plymouth,Estados Unidos,Sedan,Gas,68,6511,Autoplaza Norte,Bogota,4513,7573,218,2026-01-01
986,Saab,Suecia,Sedan,Gas,105,15271,Velocitymotors,Bucaramanga,10734,18144,132,2026-01-01
987,Porsche,Alemania,Hardtop,Gas,197,34034,Velocitymotors,Bucaramanga,20780,37369,67,2026-01-01
988,Mazda,Japon,Sedan,Diesel,68,18769,Primeauto Andino,Pereira,13868,22492,130,2025-01-01
989,Mazda,Japon,Hatchback,Gas,64,6799,Carworld Pacifico,Cali,5238,7350,204,2025-01-01
990,Toyota,Japon,Sedan,Gas,70,9109,Primeauto Andino,Pereira,6267,10195,134,2026-01-01
991,Mercedes-Benz,Alemania,Sedan,Gas,161,33666,Motorcenter Sur,Medellin,21119,35217,75,2025-01-01
992,Peugot,Francia,Wagon,Gas,95,16887,Drivehub Caribe,Barranquilla,11518,20509,148,2026-01-01
993,Honda,Japon,Sedan,Gas,79,10505,Carworld Pacifico,Cali,6606,11688,145,2024-01-01
994,Nissan,Japon,Sedan,Gas,69,5324,Autoplaza Norte,Bogota,3553,6438,185,2026-01-01
995,Peugot,Francia,Wagon,Gas,96,12456,Drivehub Caribe,Barranquilla,8888,13746,156,2023-01-01
996,Porsche,Alemania,Convertible,Gas,222,34395,Carworld Pacifico,Cali,20584,40562,23,2026-01-01
997,Peugot,Francia,Sedan,Diesel,90,13298,Carworld Pacifico,Cali,9517,15321,121,2026-01-01
998,Mercury,Estados Unidos,Hatchback,Gas,173,16943,Motorcenter Sur,Medellin,10487,20220,171,2024-01-01
999,Volvo,Suecia,Wagon,Gas,121,16353,Velocitymotors,Bucaramanga,9613,19460,146,2026-01-01
1000,Nissan,Japon,Hatchback,Gas,163,19569,Autoplaza Norte,Bogota,11642,21081,132,2025-01-01
